input_text,output_text
"Название мероприятия: Лекция о внеземных гелиевых дождях. Дата: 2026-11-21. Время: 12:00. Место проведения: Онлайн. Описание: Газовые гиганты. Спикер(ы): Астроном Марк Шатун. Аудитория (категория): Астрономы.","Марк Шатун рассказал, как зонд Juno обнаружил гелиевый дождь на Юпитере. Это объясняет избыток тепла в атмосфере. Студенты ахнули."
"Название мероприятия: Мастер-класс по мыловарению. Дата: 2026-11-22. Время: 14:30. Место проведения: Уфа, Арт-студия. Описание: Основа, отдушки, формы. Спикер(ы): Мыловар Екатерина Пена. Аудитория (категория): Хобби.","В Уфе Екатерина Пена научила делать мыло с лавандой и овсянкой. Каждый унёс 3 кусочка. Мыло пенится и пахнет вкусно."
"Название мероприятия: Лекция о квантовых точках. Дата: 2026-11-23. Время: 16:00. Место проведения: Санкт-Петербург, Академический университет. Описание: Свечение разными цветами. Спикер(ы): Физик Денис Люминофор. Аудитория (категория): Нанотехнологи.","Денис Люминофор показал кюветы с квантовыми точками: размер 2 нм — синий, 6 нм — красный. Применение в QLED-телевизорах."
"Название мероприятия: Хакатон по сохранению исторического наследия. Дата: 2026-11-24. Время: 10:00. Место проведения: Онлайн. Описание: 3D-реконструкция разрушенных памятников. Спикер(ы): Цифровые реставраторы. Аудитория (категория): 3D-моделлеры.","Хакатон от ЮНЕСКО: по старым фото восстановить Пальмиру в 3D. Лучшую модель напечатают на 3D-принтере."
"Название мероприятия: Лекция об искусственных иммунных системах. Дата: 2026-11-25. Время: 17:30. Место проведения: Москва, Сеченовский университет. Описание: CAR-T-терапия рака. Спикер(ы): Иммунолог Виктор Антигенов. Аудитория (категория): Врачи.","Виктор Антигенов рассказал об инъекции Т-клеток с химерным рецептором. Выживаемость при лимфоме — 90%. Дорого, но ОМС начинает покрывать."
"Название мероприятия: Семинар по анимации в веб-дизайне. Дата: 2026-11-26. Время: 14:00. Место проведения: Онлайн. Описание: CSS keyframes, GSAP. Спикер(ы): Фронтенд-аниматор Аркадий Движ. Аудитория (категория): Веб-разработчики.","Аркадий Движ на вебинаре создал анимированный лендинг за 45 минут. Участники отработали плавные переходы. Код забрали себе."
"Название мероприятия: Лекция о палеоантропологии. Дата: 2026-11-27. Время: 13:30. Место проведения: Москва, Государственный биологический музей. Описание: Денисовский человек, неандертальцы. Спикер(ы): Антрополог Светлана Кость. Аудитория (категория): Биологи.","Светлана Кость показала реконструкцию денисовца по ДНК. Оказалось, у них был смуглый цвет кожи. Студенты сравнили с Homo sapiens."
"Название мероприятия: Вебинар по профориентации для старшеклассников. Дата: 2026-11-28. Время: 12:00. Место проведения: Онлайн. Описание: Тесты, востребованные профессии 2030. Спикер(ы): HR-эксперт Татьяна Будущее. Аудитория (категория): Школьники.","Татьяна Будущее назвала топ профессий: AI-тренер, биоинформатик, экоаналитик. Школьники прошли тест Голланда и получили рекомендации."
"Название мероприятия: Мастер-класс по резьбе по дереву. Дата: 2026-11-29. Время: 15:00. Место проведения: Архангельск, Ремесленный двор. Описание: Ножи, породы дерева, орнамент. Спикер(ы): Резчик Борис Щепа. Аудитория (категория): Мужчины.","Борис Щепа научил вырезать ложку из липы. Участники создали шкатулки с орнаментом. Кто-то поранился, но всё обошлось."
"Название мероприятия: Лекция о биолюминесценции. Дата: 2026-11-30. Время: 19:00. Место проведения: Онлайн. Описание: Светлячки, грибы, медузы. Спикер(ы): Биохимик Жанна Люциферин. Аудитория (категория): Все.","Жанна Люциферин объяснила химию свечения: люциферин + люцифераза + кислород. Показала видео свечения моря в Сочи. Восхитительно."
"Название мероприятия: Хакатон по предсказанию землетрясений. Дата: 2026-12-01. Время: 09:00. Место проведения: Камчатка, КФ ФИЦ ЕГС РАН. Описание: Временные ряды, машинное обучение. Спикер(ы): Сейсмологи. Аудитория (категория): Data science.","Камчатские сейсмологи дали данные о микросдвигах. Нужно предсказать события >5 баллов за 3 дня. Приз — поездка на вулкан."
"Название мероприятия: Лекция о философии технологий. Дата: 2026-12-02. Время: 18:30. Место проведения: Москва, КЦ «Культурный разговор». Описание: Мартин Хайдеггер о технике. Спикер(ы): Философ Артем Быстрицкий. Аудитория (категория): Гуманитарии.","Артем Быстрицкий объяснил концепцию «постава»: техника превращает всё в ресурс. Зрители спросили про ChatGPT. Дискуссия кипела."
"Название мероприятия: Семинар по управлению стрессом для IT. Дата: 2026-12-03. Время: 13:00. Место проведения: Онлайн. Описание: Дыхательные техники, тайминг. Спикер(ы): Коуч Алина Релакс. Аудитория (категория): Айтишники.","Алина Релакс провела короткую медитацию. IT-шники на 10 минут отключили уведомления. Упражнение «квадратное дыхание» помогает при выгорании."
"Название мероприятия: Лекция о выведении новых пород собак. Дата: 2026-12-04. Время: 15:30. Место проведения: Москва, РГАУ-МСХА. Описание: Генетика, этика, современные породы. Спикер(ы): Кинолог Ольга Породистая. Аудитория (категория): Собаководы.","Ольга Породистая рассказала о луковой собаке и недопустимости скрещивания с агрессией. Слушатели привели своих лабрадоров."
"Название мероприятия: Мастер-класс по кастомайзингу одежды. Дата: 2026-12-05. Время: 14:00. Место проведения: Казань, Молодёжный центр. Описание: Роспись акрилом, нашивки. Спикер(ы): Стрит-арт художник Ваня Граффити. Аудитория (категория): Молодёжь.","Ваня Граффити помог расписать джинсовку красками. Получились уникальные принты. Участники обменялись контактами."
"Название мероприятия: Лекция о супербактериях. Дата: 2026-12-06. Время: 12:00. Место проведения: Онлайн. Описание: Антибиотикорезистентность, фаги. Спикер(ы): Микробиолог Зоя Кокки. Аудитория (категория): Медики.","Зоя Кокки предупредила: к 2050 году устойчивые бактерии будут убивать 10 млн в год. Фаготерапия — альтернатива. Российские центры уже лечат."
"Название мероприятия: Хакатон по созданию приложения для самоорганизации. Дата: 2026-12-07. Время: 09:00. Место проведения: Онлайн. Описание: To-do с gamification. Спикер(ы): Продакт-менеджер. Аудитория (категория): Android-разработчики.","Хакатон от Google: разработать планировщик с системой уровней. Приз — Pixel 9."
"Название мероприятия: Лекция о нелинейной оптике. Дата: 2026-12-08. Время: 17:00. Место проведения: Москва, МГУ. Описание: Генерация второй гармоники. Спикер(ы): Физик Ксения Лазер. Аудитория (категория): Физики.","Ксения Лазер показала зелёный лазер из красного через кристалл KTP. Студенты увидели, как цвет меняется. Зрелищно."
"Название мероприятия: Вебинар по созданию эффектных слайд-шоу. Дата: 2026-12-09. Время: 19:30. Место проведения: Онлайн. Описание: CapCut, монтаж клипов. Спикер(ы): Видеоблогер Мария Монтаж. Аудитория (категория): Блогеры.","Мария Монтаж за 30 минут сделала слайд-шоу из 10 фото с переходами. Участники повторили. Готовый проект скачали все."
"Название мероприятия: Лекция о дронах-опылителях. Дата: 2026-12-10. Время: 14:30. Место проведения: Новосибирск, СибНИИСХоз. Описание: Замена пчёл. Спикер(ы): Робототехник Артём Опылитель. Аудитория (категория): Агрономы.","Артём Опылитель показал дрона с щетинками, который опыляет яблони. В Китае уже используют. В России тесты в 2027."
"Название мероприятия: Мастер-класс по сухой пастели. Дата: 2026-12-11. Время: 16:00. Место проведения: Пермь, Художественная школа. Описание: Растушёвка, выбор бумаги. Спикер(ы): Художница Елена Мел. Аудитория (категория): Начинающие.","Елена Мел нарисовала закат за 20 минут. Ученики смешивали цвета пальцами. Картины получились яркими."
"Название мероприятия: Лекция о космических лучах. Дата: 2026-12-12. Время: 12:00. Место проведения: Москва, ФИАН. Описание: Откуда они, влияние на электронику. Спикер(ы): Астрофизик Сергей Мюон. Аудитория (категория): Физики.","Сергей Мюон рассказал, что частицы с энергией выше 10^20 эВ приходят из активных ядер галактик. Они пробивают космические корабли."
"Название мероприятия: Семинар по копирайтингу для мессенджеров. Дата: 2026-12-13. Время: 18:00. Место проведения: Онлайн. Описание: Telegram-каналы, сторителлинг. Спикер(ы): Автор ТГ-канала Михаил Писатель. Аудитория (категория): Копирайтеры.","Михаил Писатель дал формулу вовлечения: триггер + польза + призыв. Участники написали пост для своего канала. Обратная связь от автора."
"Название мероприятия: Лекция о пастицидах и защите растений. Дата: 2026-12-14. Время: 11:30. Место проведения: Саратов, Вавиловский университет. Описание: Биопестициды. Спикер(ы): Агроном Анна Химия. Аудитория (категория): Фермеры.","Анна Химия рассказала о препарате на основе масла нима — безопасно для пчёл. Альтернатива химии. Фермеры задали много вопросов."
"Название мероприятия: Хакатон по генерации видео из текста. Дата: 2026-12-15. Время: 09:30. Место проведения: Онлайн. Описание: Модели типа Sora, Runway. Спикер(ы): ML-исследователь. Аудитория (категория): AI-энтузиасты.","Хакатон по text-to-video с открытыми моделями. Нужно сгенерировать 10-секундный ролик по промпту. Приз — подписка на Runway."
"Название мероприятия: Лекция о токсикологии бытовой химии. Дата: 2026-12-16. Время: 19:00. Место проведения: Онлайн. Описание: Фталаты, консерванты. Спикер(ы): Токсиколог Андрей Формальдегид. Аудитория (категория): Родители.","Андрей Формальдегид рассказал,чем опасны освежители воздуха. Рекомендовал убрать хлорку и купить эко-средства. Чат бурлил."
"Название мероприятия: Мастер-класс по рисованию на воде (эбру). Дата: 2026-12-17. Время: 15:00. Место проведения: Казань, Творческая студия. Описание: Краски, вода, сюр. Спикер(ы): Художница Эбру Таня. Аудитория (категория): Семьи.","Эбру Таня научила детей создавать круги и переносить на бумагу. У каждого получился абстрактный шедевр."
"Название мероприятия: Лекция о звуковом дизайне. Дата: 2026-12-18. Время: 17:30. Место проведения: Онлайн. Описание: Создание звуковых эффектов. Спикер(ы): Звукорежиссёр Илья Рекорд. Аудитория (категория): Геймдизайнеры.","Илья Рекорд синтезировал звук шагов по траве и падения монет. Участники записали свои фолии. Домашнее задание — придумать звук лазера."
"Название мероприятия: Лекция о нейролингвистическом программировании (НЛП). Дата: 2026-12-19. Время: 14:00. Место проведения: Москва, Библиотека им. Достоевского. Описание: Рефрейминг, якоря. Спикер(ы): НЛП-тренер Екатерина Якорь. Аудитория (категория): Психологи.","Екатерина Якорь показала, как снять страх публичных выступлений через кинестетические якоря. Участники поставили себе якорь на уверенность."
"Название мероприятия: Хакатон по биопротезированию. Дата: 2026-12-20. Время: 08:00. Место проведения: Санкт-Петербург, ИТМО. Описание: Управление протезом через ЭМГ. Спикер(ы): Биоинженеры. Аудитория (категория): Инженеры.","В ИТМО хакатон: за 48 часов собрать протез пальца из конструктора и сенсоров. Победитель — 200 000 руб."
"Название мероприятия: Лекция об экзопланетах в обитаемой зоне. Дата: 2026-12-21. Время: 20:00. Место проведения: Онлайн. Описание: Trappist-1, метод транзитов. Спикер(ы): Астроном Илья Звездный. Аудитория (категория): Все.","Илья Звездный рассказал про семь планет у красного карлика. На трёх возможно жидкая вода. Зрители задавали вопросы о телескопе Джеймса Уэбба."
"Название мероприятия: Семинар по управлению репутацией в интернете. Дата: 2026-12-22. Время: 11:00. Место проведения: Онлайн. Описание: Мониторинг, работа с негативом. Спикер(ы): SERM-специалист Ольга Отзывова. Аудитория (категория): Бизнес.","Ольга Отзывова объяснила, как отвечать на негативные отзывы и вытеснять плохие статьи из поиска. Кейс: клиника подняла рейтинг с 2.5 до 4.2 звёзд."
"Название мероприятия: Лекция о биоразнообразии почв. Дата: 2026-12-23. Время: 13:30. Место проведения: Москва, Почвенный институт. Описание: Нематоды, коллемболы. Спикер(ы): Почвовед Мария Грунт. Аудитория (категория): Экологи.","Мария Грунт показала под микроскопом почвенных клещей. В 1 кг плодородной земли — миллиард бактерий. Важность для круговорота азота."
"Название мероприятия: Мастер-класс по пэчворку. Дата: 2026-12-24. Время: 16:00. Место проведения: Иваново, Текстильный центр. Описание: Лоскутное шитьё. Спикер(ы): Мастер Анна Кусочек. Аудитория (категория): Рукодельницы.","Анна Кусочек из лоскутов сшила прихватку. Участницы повторили. Получились пёстрые изделия."
"Название мероприятия: Лекция о физике плазмы. Дата: 2026-12-25. Время: 15:30. Место проведения: Москва, НИУ МЭИ. Описание: Плазменные двигатели. Спикер(ы): Физик Андрей Разряд. Аудитория (категория): Инженеры.","Андрей Разряд показал стенд с холловским двигателем. Плазма из ксенона разгоняет спутники. КПД выше химических."
"Название мероприятия: Вебинар по созданию резюме для IT-специалистов. Дата: 2026-12-26. Время: 18:00. Место проведения: Онлайн. Описание: Ключевые слова, пруфы. Спикер(ы): HR-менеджер из Яндекс Ксения Рекрут. Аудитория (категория): Программисты.","Ксения Рекрут разобрала 10 резюме реальных людей. Главное: показывать проекты, а не только навыки. Шаблон разослали."
"Название мероприятия: Лекция о городском фермерстве. Дата: 2026-12-27. Время: 14:30. Место проведения: Москва, ЭкоКластер. Описание: Вертикальные фермы, аэропоника. Спикер(ы): Агротехнолог Олег Урожай. Аудитория (категория): Дачники.","Олег Урожай показал зелень, выращенную в подвале на стеллажах. Светодиоды и туман. В 2 раза быстрее, чем в грунте."
"Название мероприятия: Хакатон по распознаванию дипфейков. Дата: 2026-12-28. Время: 10:00. Место проведения: Онлайн. Описание: Анализ артефактов, DeepFake Detection. Спикер(ы): Эксперт по безопасности. Аудитория (категория): CV-специалисты.","Хакатон от «Лаборатории Касперского»: модель, отличающая настоящие лица от сгенерированных. Приз — 100 000 руб."
"Название мероприятия: Лекция о когнитивной психологии памяти. Дата: 2026-12-29. Время: 19:30. Место проведения: Санкт-Петербург, Лофт «Книги». Описание: Эффект Ресторфф, забывание. Спикер(ы): Психолог Иван Запоминалкин. Аудитория (категория): Студенты.","Иван Запоминалкин объяснил, почему запоминается странное. Метод мнемотехники «дворец памяти». Студенты запомнили список из 20 слов."
"Название мероприятия: Мастер-класс по фрирайтингу. Дата: 2026-12-30. Время: 17:00. Место проведения: Онлайн. Описание: Поток сознания для писателей. Спикер(ы): Писательница Алиса Слово. Аудитория (категория): Авторы.","Алиса Слово провела 10-минутный спринт: писать без остановки. Участники написали 500 слов страхов и идей. Метод помогает от прокрастинации."
"Название мероприятия: Лекция о лунной программе России. Дата: 2026-12-31. Время: 12:00. Место проведения: Москва, Центр Хруничева. Описание: «Луна-27», посадочный модуль. Спикер(ы): Инженер Роскосмоса Марк Солнечный. Аудитория (категория): Космонавтика.","Марк Солнечный показал макет «Луны-27» с буровой установкой. Запуск в 2028 году. Цель — поиск воды в кратерах."
"Название мероприятия: Вебинар по созданию интернет-магазина с нуля. Дата: 2027-01-01. Время: 11:00. Место проведения: Онлайн. Описание: Tilda, воронка, доставка. Спикер(ы): Бизнес-коуч Анна Магазин. Аудитория (категория): Предприниматели.","Анна Магазин за 2 часа собрала магазин на Тильде: товары, корзина, оплата. Участники настроили свой первый сайт."
"Название мероприятия: Лекция о солнечных батареях нового поколения. Дата: 2027-01-02. Время: 15:30. Место проведения: Москва, МФТИ. Описание: Перовскитные фотоэлементы. Спикер(ы): Энергетик Елена Светова. Аудитория (категория): Энергетики.","Елена Светова показала гибкую плёнку с КПД 26%. Дешевле кремния в 5 раз. Через 2 года на рынке."
"Название мероприятия: Хакатон по автоматической генерации тестов. Дата: 2027-01-03. Время: 09:00. Место проведения: Онлайн. Описание: LLM для unit-тестов. Спикер(ы): Разработчик из JetBrains. Аудитория (категория): Java-программисты.","JetBrains проводит хакатон: генератор тестов с помощью нейросети. Приз — лицензия IDE на год."
"Название мероприятия: Лекция о химии запахов. Дата: 2027-01-04. Время: 18:00. Место проведения: Онлайн. Описание: Молекулы, рецепторы. Спикер(ы): Химик-парфюмер Ирина Ароматная. Аудитория (категория): Парфюмеры.","Ирина Ароматная объяснила, почему амброксан пахнет деревом, а мускон — мускусом. Смешала простейший одеколон. Захватывающе."
"Название мероприятия: Мастер-класс по апсайклингу мебели. Дата: 2027-01-05. Время: 13:00. Место проведения: Нижний Новгород, Студия переделок. Описание: Покраска, новый декор. Спикер(ы): Дизайнер Вера Износилась. Аудитория (категория): Хендмейд.","Вера Износилась из старой тумбочки сделала стильную консоль. Участники отшлифовали и покрасили принесённые стулья. Экономия и экология."
"Название мероприятия: Лекция о нечёткой логике. Дата: 2027-01-06. Время: 16:00. Место проведения: Москва, ВШЭ. Описание: Управление стиральными машинами. Спикер(ы): Математик Логик Фаззи. Аудитория (категория): Инженеры.","Логик Фаззи показал, как всего три правила (очень грязная, средне, чистая) работают в бытовой технике. Студенты реализовали регулятор в Python."
"Название мероприятия: Семинар по запоминанию английских слов. Дата: 2027-01-07. Время: 19:30. Место проведения: Онлайн. Описание: Мнемотехники. Спикер(ы): Полиглот Дмитрий Словес. Аудитория (категория): Изучающие язык.","Дмитрий Словес привязал слово «run» к образу убегающего человека. Участники заучили 30 слов за час. Метод работает."
"Название мероприятия: Лекция о техноэтике. Дата: 2027-01-08. Время: 14:00. Место проведения: Санкт-Петербург, Европейский университет. Описание: Этика алгоритмов. Спикер(ы): Философ Робот Моральный. Аудитория (категория): IT-профессионалы.","Робот Моральный спросил: кто виноват, если беспилотник собьёт пешехода? Этические дилеммы AI. Дискуссия о регулировании."
"Название мероприятия: Хакатон по экономии энергии в квартире. Дата: 2027-01-09. Время: 09:30. Место проведения: Онлайн. Описание: IoT датчики, анализ. Спикер(ы): Инженер-электрик Ватт. Аудитория (категория): Умный дом.","Хакатон от Росатома: разработать схему умного дома, снижающую счета на 30%. Приз — внедрение в пилотном доме."
"Название мероприятия: Лекция о жизни без отходов. Дата: 2027-01-10. Время: 17:30. Место проведения: Онлайн. Описание: Ноль отходов в городе. Спикер(ы): Экоактивистка Зоя Мусор. Аудитория (категория): Все.","Зоя Мусор показала, как заменить пластиковые пакеты на многоразовые, а ватные диски — на тканевые. Маленькие шаги."
"Название мероприятия: Мастер-класс по вязанию крючком. Дата: 2027-01-11. Время: 15:00. Место проведения: Киров, Дом ремёсел. Описание: Столбики, игрушки амигуруми. Спикер(ы): Мастер Ксения Клубок. Аудитория (категория): Девочки.","Ксения Клубок связала зайца за 1.5 часа. Ученицы повторяли. Милые игрушки разобрали на сувениры."
"Название мероприятия: Лекция о сомелье-программа. Дата: 2027-01-12. Время: 19:00. Место проведения: Онлайн. Описание: Как дегустировать вино. Спикер(ы): Сомелье Аркадий Виноград. Аудитория (категория): Взрослые.","Аркадий Виноград объяснил этапы: цвет, аромат, вкус. Участники дегустировали вместе с ним (принесли своё вино). Легко и вкусно."
"Название мероприятия: Лекция о 5G-сетях и здоровье. Дата: 2027-01-13. Время: 12:30. Место проведения: Москва, Институт биофизики. Описание: Мифы и реальность. Спикер(ы): Биофизик Анна Волновая. Аудитория (категория): Активная публика.","Анна Волновая развеяла миф о том, что 5G вызывает рак. Предельно допустимые уровни в РФ в 100 раз ниже опасных. Излучение меньше, чем от микроволновки."
"Название мероприятия: Хакатон по предсказанию погоды. Дата: 2027-01-14. Время: 10:00. Место проведения: Онлайн. Описание: Модели WRF, машинное обучение. Спикер(ы): Метеоролог Облаков. Аудитория (категория): Климатологи.","Хакатон для метеорологов: улучшить прогноз осадков для Москвы с точностью на 3 часа. Приз — суперкомпьютерное время."
"Название мероприятия: Лекция об эргономике рабочего места. Дата: 2027-01-15. Время: 16:00. Место проведения: Онлайн. Описание: Как не болеть спине. Спикер(ы): Эргономист Игорь Сидячий. Аудитория (категория): Офисные.","Игорь Сидячий показал правильную посадку: стул на уровне коленей, монитор на высоте глаз. Упражнения для шеи."
"Название мероприятия: Мастер-класс по сальсе. Дата: 2027-01-16. Время: 19:30. Место проведения: Ростов-на-Дону, Танцклуб. Описание: Базовый шаг, повороты. Спикер(ы): Танцор Хосе Латин. Аудитория (категория): Молодёжь.","Хосе Латин обучил базовому шагу и паре движений. Под живую музыку научились менять партнёров. Фейерверк эмоций."
"Название мероприятия: Лекция о ретроградном Меркурии с научной точки зрения. Дата: 2027-01-17. Время: 18:00. Место проведения: Онлайн. Описание: Астрономия vs астрология. Спикер(ы): Астроном Денис Планетный. Аудитория (категория): Скептики.","Денис Планетный объяснил, что ретроградность — это оптическая иллюзия, не влияющая на дела. Астрология — лженаука. Многие слушатели вздохнули с облегчением."
"Название мероприятия: Хакатон по распознаванию птиц по голосу. Дата: 2027-01-18. Время: 08:30. Место проведения: Онлайн. Описание: Спектрограммы, свёрточные сети. Спикер(ы): Орнитолог и ML. Аудитория (категория): Bioacoustics.","Хакатон для орнитологов: модель определяет вид птицы по 5-секундной записи. Соревнование на платформе Kaggle."
"Название мероприятия: Лекция о песчаных бурях. Дата: 2027-01-19. Время: 14:30. Место проведения: Астрахань, Природный заповедник. Описание: Образование, влияние. Спикер(ы): Географ Пыльный. Аудитория (категория): Экологов.","Географ Пыльный показал спутниковые снимки пылевого облака над Каспием. В России участились из-за опустынивания."
"Название мероприятия: Вебинар по Android-разработке на Kotlin. Дата: 2027-01-20. Время: 17:00. Место проведения: Онлайн. Описание: Coroutines, MVVM. Спикер(ы): Разработчик Google Наталья Дроид. Аудитория (категория): Программисты.","Наталья Дроид написала приложение-погоду за 40 минут с корутинами. Код выложили на GitHub."
"Название мероприятия: Лекция о клонировании животных. Дата: 2027-01-21. Время: 15:00. Место проведения: Новосибирск, Ветеринарная академия. Описание: Овечка Долли сегодня. Спикер(ы): Биолог Копия. Аудитория (категория): Биологи.","Биолог Копия рассказал, что клонирование собак стоит $50 000. Этично ли? В Китае клонируют служебных собак. Дебаты."
"Название мероприятия: Мастер-класс по керамике для детей. Дата: 2027-01-22. Время: 12:00. Место проведения: Московская область, Гжель. Описание: Лепка тарелки. Спикер(ы): Мастер Гжели. Аудитория (категория): Дети 8+.","Дети лепили тарелки и расписывали кобальтом. Каждый унёс обожжённое изделие. Фото на память."
"Название мероприятия: Лекция о возрастной психологии. Дата: 2027-01-23. Время: 19:30. Место проведения: Онлайн. Описание: Кризис среднего возраста. Спикер(ы): Психолог Евгений Возраст. Аудитория (категория): 30-45 лет.","Евгений Возраст объяснил стадии по Эриксону. Кризис — рост, а не конец. Советы по принятию. Теплая атмосфера."
"Название мероприятия: Хакатон по дизайну визиток. Дата: 2027-01-24. Время: 10:00. Место проведения: Онлайн. Описание: Сreativity + Figma. Спикер(ы): Графический дизайнер. Аудитория (категория): Дизайнеры.","Хакатон: за 2 часа разработать визитку для новой фирмы. Лучшее приз — планшет для рисования."
"Название мероприятия: Лекция об альтернативной энергетике в Арктике. Дата: 2027-01-25. Время: 14:00. Место проведения: Мурманск, МГТУ. Описание: Ветряки при низких температурах. Спикер(ы): Энергетик Северный. Аудитория (категория): Студенты.","Энергетик Северный рассказал о проблемах обледенения лопастей. Решение — нагрев. В Териберке успешно работает ветропарк."
"Название мероприятия: Семинар по управлению проектами в IT. Дата: 2027-01-26. Время: 18:30. Место проведения: Онлайн. Описание: Jira, доски канбан. Спикер(ы): PMP Денис Проектов. Аудитория (категория): Team Lead.","Денис Проектов научил настраивать workflow в Jira и считать velocity. Шаблоны багов."
"Название мероприятия: Лекция о водородной экономике. Дата: 2027-01-27. Время: 16:30. Место проведения: Москва, РХТУ. Описание: Производство «зелёного» водорода. Спикер(ы): Энергохимик Галина Электролиз. Аудитория (категория): Химики.","Галина Электролиз продемонстрировала электролизёр на 5 кВт. Водород можно хранить в баллонах. Перспективы для транспорта."
"Название мероприятия: Мастер-класс по народным песням. Дата: 2027-01-28. Время: 15:00. Место проведения: Смоленск, Дом культуры. Описание: Обучение гармони. Спикер(ы): Музыкант Анна Голос. Аудитория (категория): Пожилые.","Анна Голос разучила «Калинку». Бабушки и дедушки пели хором. Ностальгическая радость."
"Название мероприятия: Лекция о кадровом резерве. Дата: 2027-01-29. Время: 11:00. Место проведения: Онлайн. Описание: Как вырастить лидеров. Спикер(ы): HR-стратег Наталья Резерв. Аудитория (категория): HR.","Наталья Резерв рассказала про 9-блоковую матрицу. Оценка потенциала и планы развития. Кейс Росатома."
"Название мероприятия: Хакатон по созданию календаря контента. Дата: 2027-01-30. Время: 09:00. Место проведения: Онлайн. Описание: SMM-планирование. Спикер(ы): Маркетолог Планер. Аудитория (категория): SMM.","Хакатон: за 8 часов составить контент-план на месяц для магазина игрушек. Приз — подписка на сервис."
"Название мероприятия: Лекция об онтологиях в IT. Дата: 2027-01-31. Время: 17:00. Место проведения: Москва, ВШЭ. Описание: Семантические сети. Спикер(ы): Инженер знаний Семён. Аудитория (категория): Data engineers.","Семён объяснил, как строить онтологию для чат-бота. Пример: классы «животное», «питомец», свойства."
"Название мероприятия: Семинар по переговорам. Дата: 2027-02-01. Время: 19:00. Место проведения: Онлайн. Описание: Тактика BATNA. Спикер(ы): Коуч Ирина Торг. Аудитория (категория): Менеджеры.","Ирина Торг разыграла переговоры о зарплате. Участники получили шаблон скрипта. Результат: 80% повысили чек."
"Название мероприятия: Лекция о цитологии. Дата: 2027-02-02. Время: 14:30. Место проведения: Москва, Медицинский колледж. Описание: Клетка под микроскопом. Спикер(ы): Цитолог Клетка. Аудитория (категория): Студенты-медики.","Цитолог Клетка показал мазок крови: эритроциты, лейкоциты. Студенты сами приготовили препарат. Лучший получил пятерку."
